,CATEGORY,TAGS,ga_txt_cleaned
10490,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
23207,Testing,junit|testing,tascape qa junit
21215,File Handler,fluent|json,json unit fluent
13612,Testing,camel|integration|jms|queue|testing,camel quarkus integration test activemq
23192,Testing,junit|testing,pragmaticobject oo test junit
18243,Example,example,metsci glimpse wizard example
15102,IDE Modules,console|eclipse|plugin|rest|tools|ui,symphony tool rest ui console
22807,File Handler,json,json core
19528,Example,example|gwt|web-framework,vaadin icon flow demo
5166,Web Applications,application|service|web|webapp,agilejava service
18180,Example,example,jayway restassure example parent
14301,Application Layer Protocol Integration,client|http,kuali common httpclient
28072,Testing,testing,japgolly test state util
3779,Web Applications,application|example|web|webapp|wicket,wicketstuff wicket example
26797,Rule Engines,rule-engine,onap policy drool application controlloop common
8134,File Handler,binding|plugin|xml,andromda thirdparty jaxbcommon parent plugin
27793,Testing,spring|testing,spring content test
28187,Testing,testing,structlogger test
20286,Example,example|junit|testing,fitbur testify example junit
19376,Example,example|filtering|image,connexta arbitro sample image filter
13268,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector kafka connector
27237,Annotation Processing,scm|annotations|processor,scm annotation processor
2923,Web Applications,application|example|jsp|portal|portlet|web|webapp,portal pluto demo applicant cdi jsp portlet
5837,Web Applications,application|web|webapp,pojosontheweb woko tinymce web
7430,Security / Authentification,authentication|io|platform,fabric platform app auth
7887,Benchmarks,benchmark|client|http,squareup okhttp benchmark
9059,Build Automation Tool Plugins,build|build-system|compiler|geo|maven|parser|plugin,geotool maven gt javacc
19094,Example,example,jacorb demo
2385,Web Applications,application|data|example|web|webapp,datum
3320,Example,application|example|web|webapp,local demo
13199,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector kafka connector
9551,Build Automation Tool Plugins,build|build-system|http|maven|plugin,kuali maven plugin http
23156,Testing,junit|testing,fitbur testify junit core
7245,UI,assets|web,webjar
24111,Logging / Monitoring,logging,log combiner
7507,Security / Authentification,authentication|module|oauth,foreach across module oauth
10105,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin site
26777,Rule Engines,rule-engine,drool guvnor webapp core
18075,Example,example,spock example
17818,Example,example,juneau example core
7319,UI,assets|web,webjar npm underscore
7252,UI,assets|web,webjar js
21890,Graph Algorithms and Tools,graph|sdk,aliyun sdk graph
7085,UI,assets|web,webjar
1446,Build,ant,ant resolver
10287,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo ln maven plugin
9448,Build Automation Tool Plugins,build|build-system|generator|maven|plugin|tools,tool generator maven plugin
12353,Build Automation Tool Plugins,build|build-system|maven|plugin,castor maven plugin
476,Web Applications,admin|application|console|web|webapp,entando admin console
12568,Build Automation Tool Plugins,build|build-system|maven|plugin|repository|schema,schema repo maven plugin
27031,Testing,scala|testing,scalacheck
6110,Web Applications,application|web|webapp,fusesource website
8144,File Handler,binding|standard|xml,javax xml bind
24832,Mailing,mail,everit email api
7111,UI,assets|web,webjar
10440,Build Automation Tool Plugins,build|build-system|maven|plugin,goldin property maven plugin
13319,Stream Processing,camel|connector|kafka|streaming|zookeeper,camel kafkaconnector zookeeper kafka connector
12008,Build Automation Tool Plugins,build|build-system|maven|plugin,liquibase db release maven plugin
28154,Testing,testing,test util
5277,Web Applications,application|servlet|web|webapp,mobicent servlet sip publish
5247,Web Applications,application|servlet|web|webapp,mobicent servlet sip testsuite application
5418,Testing,application|testing|web|webapp,glassfish tyrus test qa lifecycle
10282,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo maven plugin
23622,Stream Processing,kafka|streaming,kafka
16186,Utilities,date|time,nscala time
24328,Logging / Monitoring,logging,softwaremill monix logback
1127,Build Automation Tool Plugins,analytics|build|build-system|maven|plugin|streaming,wso maven analytic stream plugin
6136,Web Applications,application|web|webapp,hyperscala helloworld
18934,Example,example,dockingframe dock frame demo note
13057,Distributed Coordination,camel|cloud|spring|zookeeper,camel spring cloud zookeeper starter
14526,File Handler,clojure|markdown,cljsjs
13055,Example,camel|cloud|example|service|spring,camel example spring cloud service
9338,Build Automation Tool Plugins,build|build-system|example|groovy|maven|plugin,mojo groovy example install maven plugin
25072,Build Automation Tool Plugins,maven|plugin,ryanholdren
26678,Utilities,regexp|scala,madgag scala textmatche
14074,Chart Libraries,chart|visualization,tooling chart
21408,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz core
14180,Database,client|elastic|elasticsearch|search|server,elasticsearch
21251,Build Automation Tool Plugins,framework|maven|plugin|resource,sesame framework reload resource file
16940,Database,dynamodb,dynamodb local
21627,Build Automation Tool Plugins,git|maven|plugin|scm,molindo commit plugin
237,Distributed Communication,actor|akka|communication|concurrency|distributed|remote|remoting|typesafe,typesafe akka remote
469,Web Applications,admin|application|config|jsf|tools|web|webapp,deephack toolsj config admin jsf
17225,IDE Modules,eclipse|plugin,glsp api
783,Code analyses,analysis,maven plugin findbug
18161,Example,example,itxiaoer common sample
7883,Benchmarks,benchmark|bpm|io,takari bpm benchmark
26987,UI,scala|swing|ui,scala lang swing
17224,IDE Modules,eclipse|plugin,smarthome automation api
10120,Build Automation Tool Plugins,build|build-system|maven|plugin,cxf maven plugin
27704,Testing,specs|testing,spec core
18204,Example,example,liferay blog demo
19937,Example,example|io|kubernetes|vertx,dekorate vertx on kubernete example
25001,Build Automation Tool Plugins,maven|pdf|plugin|report|sonar,sonar pdf report
1073,Code analyses,analysis|elastic|elasticsearch|search,elasticsearch analysis
23830,Languages / Compiler / Interpretation,language|server,epfl lamp dotty language server
14521,Managing / Monitoring,clojure|jmx|management,clojure java jmx
9467,Build Automation Tool Plugins,build|build-system|git|maven|plugin|scm,maven plugin
11780,Build Automation Tool Plugins,build|build-system|maven|plugin,bitbucket cucumber feature maven plugin
9037,Build Automation Tool Plugins,build|build-system|code-coverage|maven|plugin,emma maven plugin
24489,Logging / Monitoring,logging,rumati log muffero slfj
18686,Example,example,example
20947,Example,example|spring,fusesource sample spring
28396,Utilities,validation,validator
19229,Example,example,example
1661,Build,ant|build|build-system|maven|plugin|scripting|tools,maven plugin tool script ant
12784,Build Automation Tool Plugins,build|build-system|maven|plugin|toolkit|tools,servicecomb toolkit maven plugin
21516,Languages / Compiler / Interpretation,generator|module|parser|scala,scala lang module parser combinator
27952,Testing,testing,cafdataprocesse worker testing
9550,Build Automation Tool Plugins,build|build-system|htmlunit|maven|plugin|testing,htmlunit maven plugin
21641,UI,google|gwt|ui,google gwt
10498,Build Automation Tool Plugins,build|build-system|maven|plugin,confluence maven plugin
27556,Marshalling / Unmarshalling,serialization|websocket,websocket serialization
19968,Example,example|io|search|twitter,syndesis twitter search example
17739,Example,example,cxf example
16154,Testing,database|graph|neo4j|testing,buschmais xo neoj test
18752,Example,example,snmp example
19701,Example,example|io,sample parent
19154,Example,example,example
15320,Job Scheduling,cron,alonsodomin cron
2941,Example,application|example|management|web|webapp|webservice,glassfish jersey example management webapp
28042,Testing,testing,japgolly nyaya testsjs
22904,File Handler,json|module|scala,fasterxml jackson module scala
15903,File Handler,csv,geotool gt csv
10567,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
12329,Build Automation Tool Plugins,build|build-system|maven|plugin,liquibase maven plugin
19609,Example,example|http|server,talent aio example http server
20630,Example,example|remote,blazegraph sample blueprint remote
10467,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
28203,Testing,testing,test project
24131,Logging / Monitoring,logging,dongxiguo zero log
18789,Example,example,walend disentangle example
6781,UI,assets,webjar bower font
2780,Example,application|example|io|web|webapp,hawt example hawtio springboot
52,Database,accumulo|processor,nifi accumulo processor
19240,Example,example,helper sample string
22549,Database,jdbc|sql,chenne jdbc quick opensource
11104,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
25887,Application Layer Protocol Integration,network|ssh,ssh
8903,Testing,browser,code
15893,File Handler,csv,jena csv
577,Managing / Monitoring,agent|jmx,blackbelt jmx agent
21079,Example,example|vertx,vertx example
2155,Web Applications,application|camel|example|web|webapp,wildfly camel example cxf
9160,Build Automation Tool Plugins,build|build-system|css|maven|plugin|validation,jvnet maven css validator plugin
21511,Languages / Compiler / Interpretation,generator|module|parser,parser generator module
25985,Database,nosql,impetus client oracle nosql
20142,Example,example|jms|queue,activemq example federation federate address
26579,Messaging / Integration,queue,user queue
22545,Database,jdbc|sql,ddth jdbc
9131,Build Automation Tool Plugins,build|build-system|connector|esb|maven|plugin,wso maven esb connector plugin
3051,Web Applications,application|example|resource|scala|swagger|web|webapp,wordnik swagger sample scala alt resource list
15117,Build Automation Tool Plugins,controller|maven|plugin|server,kie server controller plugin
16758,Stream Processing,distributed|processing|stream|twitter,twitter tormenta core
16249,IDE Modules,debug|eclipse|io|plugin|report|reporting|ui,report solution birt debug ui
5957,Web Applications,application|web|webapp,ontopia webapp standalone
16587,Dependency Injection,dependency-injection,fx inject core
16721,Build Automation Tool Plugins,directory|maven|plugin,directory daemon plugin
18537,Example,example,ucm fdi grasia faerie demos talk app
13174,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector kafka connector
11465,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
11777,Build Automation Tool Plugins,build|build-system|maven|plugin,bitbucket bradleysmithllc etlunit maven
1077,Code analyses,analysis|elastic|elasticsearch|search,codelibs elasticsearch analysis fess
21091,Example,example|web,detachment web example
1697,Logging / Monitoring,ant|logging,ant logj
5955,Web Applications,application|web|webapp,ontopia webapp
880,Code analyses,analysis,checkstyle
21887,Graph Algorithms and Tools,graph|scala,tinkerpop gremlin scala
27090,Testing,scala|testing,scalatest
25367,Build Automation Tool Plugins,maven|plugin|specs,atlassian bamboo spec runner
13842,Database,cassandra|client,client
21436,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz coresjs
10642,Build Automation Tool Plugins,build|build-system|maven|plugin,veithen maven xjc plugin
2809,Example,application|example|jaxrs|rest|web|webapp|webservice,glassfish jersey example sse item store jaxrs webapp
28059,Testing,testing,japgolly test state ext catssjs
4039,Web Applications,application|io|json|plugin|policy|web|webapp,apiman plugin jsonp policy
15935,File Handler,csv,objecto csv parent
2361,Web Applications,application|dashboard|example|web|webapp|wicket,wicket dashboard demo
24579,Logging / Monitoring,logging,graylog input
21570,Languages / Compiler / Interpretation,generator|parser,parboil core
