,CATEGORY,TAGS,ga_txt_cleaned
25401,Build Automation Tool Plugins,maven|plugin|validation,rhq plugin validator
358,Testing,actor|akka|concurrency|distributed|testing|typesafe,typesafe akka testkit
19489,Example,example|gwt|plugin|ui,geomajas plugin layer wm gwt example
24753,Logging / Monitoring,logging|request|spring,codeboje request log spring boot starter
15613,Example,cryptography|example|io|kafka|streaming,quicksign kafka encryption generatedkey sample
20257,Example,example|jsf,myface tomahawk example project
26189,File Handler,pdf,pdfbox preflight
19152,Example,example,devnie emvnfccard sample
13112,Stream Processing,camel|connector|jetty|kafka|server|streaming|webserver,camel kafkaconnector jetty kafka connector
27035,Testing,scala|testing,scalacheck
21335,Application Layer Protocol Integration,ftp|integration|network,springframework integration spring ftp
25581,File Handler,module|scala|xml,scala lang module xml
4268,Web Applications,application|jms|queue|server|soap|web|webapp,jbrick soapjms sjserver
27656,Social Network Clients,social|spring,ikasoa spring social wechat
20016,Example,example|io|swing|ui,iom jspatial example swing
4490,Web Applications,application|module|web|webapp,vgregion oppna program account activation core bc module intsvc
26934,Graph Algorithms and Tools,scala|graph,assembla scala incubator graph core
19479,Example,example|groovy,jetdrone yoke example groovy
23143,Testing,junit|testing,bestxty orderd junit
5171,Web Applications,application|service|web|webapp,dataconservancy pass user service
1518,Build,ant,jonas discovery base ant
23862,Languages / Compiler / Interpretation,language|webserver,tomcat el api
10089,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin change
8149,Testing,binding|testing,carecon fabric bind test
14043,Chart Libraries,chart|gwt|visualization|web-framework,vaadin chart testbench
8272,File Handler,binding|xml,andromda thirdparty jaxbcommon value constructor
22456,Build Automation Tool Plugins,jboss|maven|plugin,jboss narayana blacktie plugin cpp
15554,Cryptography,cryptography,fulcrum crypto
25063,Build Automation Tool Plugins,maven|plugin,mkolisnyk muto
14017,Chart Libraries,chart|eclipse|model|ui|visualization,neoscada hmi scada ui chart model
5776,Web Applications,application|web|webapp,gwtplatform gwtp carstore
28390,Utilities,validation,aug easy validation
10903,Build Automation Tool Plugins,build|build-system|maven|plugin,codspire plugin artifact lookup maven
17383,IDE Modules,eclipse|plugin,modeone releasenote standalone
19744,Example,example|io,bigio example
21206,File System,file-system|hadoop|library,hadoop ozone filesystem legacy
27265,Security / Authentification,security,jiramot security
9805,Build Automation Tool Plugins,build|build-system|io|maven|plugin|sdk,staticcdn sdk maven plugin
11055,Build Automation Tool Plugins,build|build-system|maven|plugin,idfconnect devtool idfc proguard maven plugin
7638,Database,aws|database|dynamodb|twitter,twitter storehaus dynamodb
19970,Example,example|io|server,fabric example cxf demo server
11447,Build Automation Tool Plugins,build|build-system|maven|plugin,trentorise opendata josman maven plugin
7650,Logging / Monitoring,aws|io|logging|metrics|monitoring,dibog cloudwatch logback appender
5314,Web Applications,application|spring|web|webapp,wildfly quickstart spring kitchensink asyncrequestmappe
6353,Web Applications,application|web|webapp,rhq coregui
3330,Example,application|example|web|webapp,java adventure rsc demo app
7028,UI,assets|web,webjar bootswatch cupid
9270,IDE Modules,build|build-system|eclipse|maven|plugin,mastah maven plugin jsdoc
24997,Build Automation Tool Plugins,maven|osgi|plugin,opendaylight odlparent karaf plugin
12916,Build Automation Tool Plugins,build|maven|plugin,lesfuret partial build plugin
26046,OSGi,osgi,praxissoftware pom osgi
1992,Web Applications,application|build|build-system|example|maven|module|web|webapp,easybean example maven ear module webapp
28415,Utilities,validation,microtweak conditional validator core
8049,IDE Modules,binding|eclipse|plugin,openhab bind souliss
1426,Build,ant,atlassian bamboo plugin ant
10735,Build Automation Tool Plugins,build|build-system|maven|plugin,mvsouza plugin software delivery maven
26902,Rule Engines,rule-engine|server|spring,drool server spring
12009,Build Automation Tool Plugins,build|build-system|maven|plugin,jvnet comj maven plugin
696,Cloud Computing,amazon|aws|cloud|computing|sdk,amazonaw aw java sdk
17700,Example,example,arie rsa example echofastbin fbconsumer
6590,Web Applications,application|web|webapp|webservice,weblab webservice folder listener
5481,Web Applications,application|ui|web|webapp,overlord rtgov ui base
16267,Machine Learning,deep-learning,deeplearningj cuda
23828,Languages / Compiler / Interpretation,language|query,viatra query language
6637,Web Applications,application|web|web-framework|webapp,appfuse tapestry
19699,Example,example|io,joht alias type example
10626,Build Automation Tool Plugins,build|build-system|maven|plugin,tntim jscover file maven plugin
28556,Cluster Managment,yarn,yarn service
20033,Example,example|javaee,geronimo sample converter javaee
11295,Build Automation Tool Plugins,build|build-system|maven|plugin,somospnt postmandoc maven plugin
17824,Example,example,nifi example nar
1352,Build Automation Tool Plugins,annotations|maven|plugin|tools,kevoree tool annotation mavenplugin
8274,File Handler,binding|xml,andromda thirdparty jaxbcommon xml element wrapper
4993,Web Applications,application|server|testing|web|webapp,wso appserver context reload test webapp
7913,Benchmarks,benchmark|git,gitlab lae feistel benchmark
12514,Build Automation Tool Plugins,build|build-system|maven|plugin|python,servprise maven plugin jython
8947,Build Automation Tool Plugins,build|build-system|bytecode|maven|plugin,topicus plugin javassist maven
8005,Database,bigdata|facebook|hadoop|query,facebook presto main
26571,Messaging / Integration,queue,life lab common rocketmq
17444,IDE Modules,eclipse|plugin|tools,tycho tool
11472,Build Automation Tool Plugins,build|build-system|maven|plugin,rugal maven commitlinter plugin
4241,Web Applications,application|jetty|server|servlet|testing|web|webapp|webserver,mortbay jetty testwar test war servlet
24121,Logging / Monitoring,logging,digitalasset contextualize log
17904,Example,example,ai houyi dorado example
21467,Build Automation Tool Plugins,gateway|maven|plugin,adlinktech gateway opensplice idl plugin
7137,UI,assets|web,webjar inext
17347,IDE Modules,eclipse|plugin,vorto codegen bosch thing
2005,Web Applications,application|build|build-system|maven|repository|web|webapp,beangle maven repository
17712,Example,example,arie sample blog
6208,Web Applications,application|web|webapp,moskito control
8946,Build Automation Tool Plugins,build|build-system|bytecode|maven|plugin,strapdata javassist maven plugin
6443,Web Applications,application|web|webapp,vivoweb vivo webapp
19071,Example,example,immutable quickstart
16981,IDE Modules,eclipse|example|plugin,vorto codegen example
10406,Build Automation Tool Plugins,build|build-system|maven|plugin,easypack maven plugin
11082,Build Automation Tool Plugins,build|build-system|maven|plugin,jakewharton twirl maven plugin
13884,Database,cassandra|config|database|io,micronaut configuration cassandra
17903,Example,example,ai djl example
11848,Build Automation Tool Plugins,build|build-system|maven|plugin,cryptoclassloader maven plugin
3070,Web Applications,application|example|scala|swagger|web|webapp,wordnik swagger scala apm sample app
25589,File Handler,module|scala|xml,scala lang module xml
902,Code analyses,analysis,eobject datacleaner quick analysis wizard
8184,File Handler,binding|xml,jvnet jaxbcommon runtime
2973,Example,application|example|mvc|web|webapp,crazyyak demo yak webmvc app
17439,IDE Modules,eclipse|plugin|testing,tycho test util
3020,Example,application|example|portlet|web|webapp,liferay face demo primeface applicant portlet
25261,Build Automation Tool Plugins,maven|plugin,objectweb celtix codegen plugin
18874,Example,example,cometd java example
6528,Web Applications,application|web|webapp,wildfly quickstart deltaspike beanbuilder
27522,Marshalling / Unmarshalling,serialization,xuwei msgpackz play
16515,Dependency Injection,dependency-injection,yammer metric guice
12902,Version-control system tools,build|build-system|maven|provider|scm,maven scm provider gitexe
2145,Example,application|camel|example|server|tomcat|web|webapp|webserver,camel example cxf tomcat
14126,Database,client|clojure|database|dynamodb,generatorium
25634,Job Scheduling,module|scheduling,mule ibean module scheduler
19979,Example,example|io|server,youi server examplesjs
7857,Benchmarks,benchmark,aksw sparqlify benchmark
6775,Build Automation Tool Plugins,assembly|build|build-system|maven|plugin,knightliao plugin starter assembly maven
19555,Example,example|hazelcast,hazelcast jet example fault tolerance
25582,File Handler,module|scala|xml,scala lang module xml
22283,Languages / Compiler / Interpretation,javaee|javax|specs|standard|web,javax javaee web api
19409,Example,example|gateway|io,knotx example gateway
8536,UI,bootstrap,tcnh fitnesse bootstrap plus theme
6144,Web Applications,application|web|webapp,jasig ssp
995,Testing,analysis|code-coverage|coverage|runtime,scoverage scalac runtime
24507,Logging / Monitoring,logging,mnemonic common log logj
25981,Database,nosql,dimovelev metric sampler extension oracle nosql
28084,Testing,testing,jeluard parent enforcer rule test
3643,Web Applications,application|example|web|webapp,keycloak example basicauth
16847,DNS Libraries,dns,jcloud lab rackspace clouddns we
8859,Example,broker|example|jms|queue,activemq example broker reattach node
27682,Social Network Clients,social|twitter,danielasfregola twitter
12,Database,accumulo,securegraph accumulo iterator
4372,Web Applications,application|management|ui|web|webapp,mobicent ussd management ui
16025,Example,csv|example|xml,milyn smook example csv xml
26998,Testing,scala|testing,scalacheck
14222,Example,client|example|osgi|rest,karaf example rest client cxf
1057,Code analyses,analysis|elastic|elasticsearch|plugin|search,strapdata elasticsearch plugin analysis phonetic
9205,Build Automation Tool Plugins,build|build-system|deployment|maven|plugin,lkq deploy dep maven plugin
14640,Testing,code-coverage|runtime|twitter,twitter scoverage scalac runtimesjs
9721,Build Automation Tool Plugins,build|build-system|io|maven|plugin,jshift oc maven plugin
12703,Build Automation Tool Plugins,build|build-system|maven|plugin|spring,acanda maven spring banner plugin
26095,OSGi,osgi|provider,osgi enroute authenticator provider
13677,Testing,camel|integration|testing,camel quarkus integration test sjms
27039,Testing,scala|testing,scalacheck
11177,Build Automation Tool Plugins,build|build-system|maven|plugin,neoty ascode neoload maven plugin
2308,Web Applications,application|console|jboss|resource|web|webapp,jboss console resource
23397,Logging / Monitoring,kafka|logging|streaming,howardliu gear logback kafka appender
5301,Web Applications,application|social|web|webapp,craftercms crafter social
8975,Build Automation Tool Plugins,build|build-system|camel|maven|plugin|report,camel report maven plugin
11209,Build Automation Tool Plugins,build|build-system|maven|plugin,oracle ip maven plugin
3814,Web Applications,application|extension|identity|token|web|webapp,wso carbon extension identity authenticator token endpoint
311,Logging / Monitoring,actor|akka|concurrency|distributed|metrics,gron metric akkaa
28152,Testing,testing,rebue wheel test
14300,Application Layer Protocol Integration,client|http,jvnet robust http client
16505,Dependency Injection,dependency-injection,twitter inject app
23218,Testing,junit|testing,toolazydog aunit junit
22121,File Handler,io|json,circe coresjs
6855,UI,assets|console|web,webjar console browserify
20412,Example,example|model|webservice,jersey sample atompub contact model
18315,Example,example,peterlavalle libgdx demos invader share
12535,Build Automation Tool Plugins,build|build-system|maven|plugin|report,igoryeremin doxygen report maven plugin
20172,Example,example|jms|queue,activemq example jms queue requestor
3104,Web Applications,application|example|scala|web|web-framework|webapp,scalatra scalate sample bookstore
23134,Testing,junit|testing,leadrian stubr junit
25079,Build Automation Tool Plugins,maven|plugin,yadickson autocert
14389,Application Layer Protocol Integration,client|http|play-framework|typesafe,typesafe play ws standalone
448,Actor Frameworks,actor|concurrency|scala|web-framework,liftweb lift actor
18867,Example,example,cleartk example
8814,Logging / Monitoring,bridge|logging|slf4j,log logj slfj
