,CATEGORY,TAGS,ga_txt_cleaned
9787,Build Automation Tool Plugins,build|build-system|io|maven|plugin,wcm maven plugin cq
14492,Application Layer Protocol Integration,client|rest,igniterealtime rest api client
17004,IDE Modules,eclipse|file-system|runtime|x86,core filesystem win
17179,IDE Modules,eclipse|model|plugin|runtime,smarthome model rule runtime
26791,Rule Engines,rule-engine,onap policy drool application controlloop common model
23013,Utilities,json|validation,bitbucket bradleysmithllc json validator
24228,Logging / Monitoring,logging,linecorp armeria logback shade
13447,Example,camel|example,camel example widget gadget java
16203,Utilities,date|time,nscala time
823,Code analyses,analysis,overlord rtgov activity analysis call trace
1658,Build,ant|build|build-system|maven|plugin,odavid maven plugin ant mojos parent
24175,Logging / Monitoring,logging,graylog logj gelf
26307,File Handler,pdf,parent
7405,Security / Authentification,authentication|io|oauth,gravitee oauth generic
19658,Example,example|instrumentation,microlog instrument example
8705,Operations management,bpm|cloud,activiti cloud message dependency
17824,Example,example,nifi example nar
20710,Example,example|scala|spark,spark scala example
13009,Caching,cache,jakewharton
20429,Example,example|mvc|sdk|spring,launchkey sdk example spring mvc
17487,IDE Modules,eclipse|resource|runtime,core resource source
27929,Testing,testing,test
11169,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
893,Code analyses,analysis,kemitix tile checkstyle
1066,Code analyses,analysis|elastic|elasticsearch|plugin|search,elasticsearch plugin analysis smartcn
16782,DNS Libraries,dns,infra resource dns
23213,Testing,junit|testing,tngtech junit dataprovider core
22639,Messaging / Integration,jms|queue,hqstevenson splunk jms
4059,Web Applications,application|io|module|view|web|webapp,thorntail testsuite multi module view
2037,Web Applications,application|bundle|view|web|webapp,entando bundle app view default
18197,Example,example,example
3135,Web Applications,application|example|security|web|webapp,plexus security example webapp
20404,Example,example|model,dhatim milyn smook example ejc model
15465,Cryptography,cryptography,xwiki common crypto
19267,Example,example,example
2217,Web Applications,application|client|web|webapp,rhythm louie client
19862,Example,example|io,skuber example
27283,Security / Authentification,security,shiro redisson
19789,Example,example|io,fabric funktion example
11059,Build Automation Tool Plugins,build|build-system|maven|plugin,indeed proctor maven plugin
7068,UI,assets|web,webjar bowergithub polymerelement iron behavior
13036,Caching,cache|clojure,clojure core cache
24559,Logging / Monitoring,logging,geotoolkit geotk log common
7425,Security / Authentification,authentication|io|oauth|server,oauth server
15912,File Handler,csv,nuxeo ecm csv core dependency
17902,Example,example,ae demo
8843,Example,broker|example|jms|queue,activemq example broker subscription
19417,Example,example|generator,efluid oss datagate generator example
3435,Example,application|example|web|webapp,atmosphere cometd demo
22518,Database,jdbc|pool,zaxxer
3383,Example,application|example|web|webapp,ttdev wpt sample cdi
718,Messaging / Integration,amqp|client|io|message|queue|rabbitmq,rabbitmq
5933,Web Applications,application|web|webapp,jawr
7224,UI,assets|web,webjar
19662,Example,example|integration,integration demo
25698,Native Access Tools,native,intel analytic bigdl native
21056,Example,example|twitter,arie sample twitter
26918,File System,s3,atlassian analytic client
2515,Web Applications,application|eclipse|runtime|server|web|webapp,dirigible server runtime
10001,Build Automation Tool Plugins,build|build-system|manager|maven|plugin,vecna maven db manager plugin
3945,Web Applications,application|gwt|web|web-framework|webapp,vaadin webapp
11147,Build Automation Tool Plugins,build|build-system|maven|plugin,mark maven plugin
505,Web Applications,admin|application|web|webapp,lt admin
11236,Build Automation Tool Plugins,build|build-system|maven|plugin,pyxme proguard maven plugin
8643,UI,bootstrap|ui,ui bootstrap
19128,Example,example,bordertech example lde
10158,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
26252,File Handler,pdf,elnarion util docconverter htmlpdf
19266,Example,example,rapidark rapid ark pretty demo
534,Managing / Monitoring,admin|jmx,petal admin jmx
11176,Build Automation Tool Plugins,build|build-system|maven|plugin,software maven plugin
10917,Build Automation Tool Plugins,build|build-system|maven|plugin,sass java maven plugin
12660,Build Automation Tool Plugins,build|build-system|maven|plugin|server|tomcat|webserver,marcosemiao maven plugin tomcat
4659,Web Applications,application|portal|portlet|web|webapp,gatein portal portlet responsive community
26630,Reflection Libraries,reflection,easyteste reflect
1182,Marshalling / Unmarshalling,android|facebook|serialization,facebook serializer
2416,Web Applications,application|dependency-injection|integration|testing|web|webapp|webservice,guice hessian integration test
8698,Operations management,bpm|cloud,activiti cloud parent
1608,Build,ant,antframework boot ant
23589,Stream Processing,kafka|streaming,networknt light kafka
21077,Example,example|vertx,atmosphere sample vertx
744,Code analyses,analysis,gradle findbug android
4949,Web Applications,application|search|server|solr|web|webapp,craftercms crafter search solr server
25026,Build Automation Tool Plugins,maven|plugin,gmaven plugin
9748,Build Automation Tool Plugins,build|build-system|io|maven|plugin,maven plugin
19654,Example,example|image|viewer,tidalwave image example view
24122,Logging / Monitoring,logging,dinstone loghub logj
6670,Aspect Oriented,aspect,gov thirdparty
12393,Build Automation Tool Plugins,build|build-system|maven|plugin,atlassian maven plugin jira
22705,Database,jpa|mapping|persistence,ffch jpa mapper core
2361,Web Applications,application|dashboard|example|web|webapp|wicket,fortsoft wicket dashboard demo
19353,Example,example|extension|spring|testing,flywaydb flyway test extension sample dbunit spring
20346,Example,example|logging|service|tracing,purgeteam log trace service demo
7653,Logging / Monitoring,aws|io|metrics|monitoring,dropwizard metric cloudwatch
12872,Build Automation Tool Plugins,build|build-system|maven|plugin|webservice,helger maven jaxws plugin
17512,IDE Modules,eclipse|runtime,core contenttype source
6443,Web Applications,application|web|webapp,vivoweb webapp
15258,Job Scheduling,cron,cdi cron api
3799,Web Applications,application|example|web|webapp|wicket,wicketstuff example
12846,Build Automation Tool Plugins,build|build-system|maven|plugin|unix,mojo unix maven plugin
19979,Example,example|io|server,youi server examplesjs
21561,Languages / Compiler / Interpretation,generator|module|parser|scala,scala lang module parser combinatorssjs
9060,Build Automation Tool Plugins,build|build-system|compiler|geo|maven|parser|plugin,geotool maven javacc
7380,Security / Authentification,authentication|io,udash auth sharedsjs
10071,Build Automation Tool Plugins,build|build-system|maven|persistence|plugin,archiva redback component modello jpox maven plugin
17244,IDE Modules,eclipse|plugin,elk alg common
7156,UI,assets|web,webjar
24419,Logging / Monitoring,logging,dm infrastructure structure log
26292,File Handler,pdf,freehep pdf
14578,Testing,code-coverage,sourceforge cobertura pom reactor
19793,Example,example|io,fabric kubeflix example
4824,Web Applications,application|repository|web|webapp|webservice,weblab webservice simple file repository
19,Database,accumulo,accumulo
7002,UI,assets|web,webjar
22946,File Handler,json|play-framework|typesafe,typesafe play json
17785,Example,example,geronimo sample daytrader parent
9073,Build Automation Tool Plugins,build|build-system|compiler|maven|parser|plugin,antlr maven plugin
944,Code analyses,analysis|build|build-system|io|maven,maven tile checkstyle
15700,Cryptography,cryptography|persistence,mybatis crypt
1981,Web Applications,application|bridge|web|webapp,duracloud snapshot bridge
22989,File Handler,json|scala|web-framework,liftweb lift json
28360,IDE Modules,unix,core linux
4635,Web Applications,application|plugin|web|webapp,entando plugin
25982,Database,nosql,android nosql
19013,Example,example,hobsoft demo
16320,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne any
16810,DNS Libraries,dns,dns cache
12735,Build Automation Tool Plugins,build|build-system|maven|plugin|swagger,atlassian swagger maven plugin
12255,Build Automation Tool Plugins,build|build-system|maven|plugin,sourceforge xradar maven plugin
1781,Web Applications,application|authentication|example|http|web|webapp,disney groovity http auth sample webapp
17768,Example,example,flink statefun shop example
3519,Example,application|example|web|webapp,ikasan sample jms war
12047,Build Automation Tool Plugins,build|build-system|maven|plugin,kohsuke sorcer maven plugin
19496,Example,example|gwt|spring|ui,jadice gwt spring boot starter example
6058,Web Applications,application|web|webapp,duracloud
26310,File Handler,pdf,webjar bower angular pdf
12882,Build Automation Tool Plugins,build|build-system|maven|plugin|workflow,exadatum xmaven workflow maven plugin
27713,Testing,specs|testing,spec core
11786,Build Automation Tool Plugins,build|build-system|maven|plugin,bitbucket maven plugin
17874,Example,example,tamaya ext example
23132,Testing,junit|testing,junit jupiter
11035,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin resolve parent version
16352,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne
13712,File Handler,camel|json,camel json simple order
11557,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
27530,Marshalling / Unmarshalling,serialization,xuwei msgpackz playsjs
10919,Build Automation Tool Plugins,build|build-system|maven|plugin,deciphernow maven plugin
2455,Web Applications,application|directory|service|web|webapp,osivia service directory
11816,Build Automation Tool Plugins,build|build-system|maven|plugin,cloudfoundry cf maven plugin
25551,UI,module|scala|swing|ui,scala lang module swing
21865,Graph Algorithms and Tools,graph|rdf,inria corese rdf graph
25986,Database,nosql,oracle nosql client
24956,File Handler,markdown|specs|testing,spec markdownsjs
22156,Logging / Monitoring,io|logging,airlift log
12841,Build Automation Tool Plugins,build|build-system|maven|plugin|twitter,twitter scrooge maven plugin
7738,Utilities,base64|encoding,marklister base
10390,Build Automation Tool Plugins,build|build-system|maven|plugin,qpid maven plugin
24137,Logging / Monitoring,logging,dongxiguo zero log
25295,Build Automation Tool Plugins,maven|plugin,javasoft development external
1384,Annotation Processing,annotations|processor,mastfrog annotation processor
18932,Example,example,dockingframe dock frame demo
248,Distributed Communication,actor|akka|communication|concurrency|distributed|remote|remoting|typesafe,typesafe akka remote
4583,Web Applications,application|plugin|portlet|web|webapp,thiagomoreira liferay plugin share button portlet
11310,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
17211,IDE Modules,eclipse|persistence|plugin,smarthome core persistence
8057,IDE Modules,binding|eclipse|runtime,core databinde property
14899,Compression Libraries,compression,avast bytecompressor zlib
3289,Example,application|example|web|webapp,dblock waffle demo mixed post
1564,Build,ant,liferay ant arquillian
24485,Logging / Monitoring,logging,rumati log muffero
9528,Build Automation Tool Plugins,build|build-system|gwt|maven|plugin|ui,maven gwt plugin
23526,Stream Processing,kafka|streaming,datamountaineer kafka connect kudu
1470,Build,ant,drool ant
16244,Utilities,date|time,scalaj time
11524,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
13328,Job Scheduling,camel|cron|runtime,camel runtime cron
26798,Rule Engines,rule-engine,onap policy drool application controlloop common simulator
