,CATEGORY,TAGS,ga_txt_cleaned
2668,Example,application|example|gwt|plugin|ui|web|webapp,geomajas plugin gwt example
28105,Testing,testing,codegen test
982,Testing,analysis|code-coverage|coverage|plugin,scoverage scalac plugin
3646,Web Applications,application|example|web|webapp,mobicent example demo web war
7808,Benchmarks,benchmark,benchmark core
22489,Testing,jboss|testing|testng,jboss arquillian testng standalone
9947,Build Automation Tool Plugins,build|build-system|jsf|maven|plugin,myface maven plugin
11185,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
2476,Web Applications,application|distribution|web|webapp,pe distribution war
4292,Web Applications,application|jquery|ui|web|webapp,awire js jquery ui
6029,Web Applications,application|web|webapp,carewebframework web
21038,Example,example|text,hyrack example text
14783,Distributed Communication,communication|distributed|jboss|remote|remoting,jboss remote
4376,Web Applications,application|management|web|webapp,wso carbon devicemgt mgt api
6369,Web Applications,application|web|webapp,sakaiproject sakai
6312,Web Applications,application|web|webapp,picketlink quickstart employee
11852,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
1167,Build Automation Tool Plugins,android|build|build-system|maven|plugin,maven plugin android
23489,Stream Processing,kafka|streaming,kafka
11928,Build Automation Tool Plugins,build|build-system|maven|plugin,glassfish build spec version maven plugin
19342,Example,example|extension|jsf|scripting,myface extension scripting example
20239,Example,example|jpa|persistence,arie jpa example ds
6097,Web Applications,application|web|webapp,war
18450,Example,example,sample
1350,Build Automation Tool Plugins,annotations|maven|persistence|plugin,mybatis annotation plugin
3907,Web Applications,application|google|integration|testing|web|webapp,google code core integration test
14637,Testing,code-coverage|runtime,scoverage scalac runtimesjs
15063,IDE Modules,config|eclipse|engine|io|plugin|report|reporting,report solution birt engine emitter config
16910,IDE Modules,doc|eclipse|io|plugin|reporting,report solution birt doc
15424,Cryptography,cryptography,crypto core
19103,Example,example,example
20213,Example,example|jms|queue|spring,spring jms sample
25393,Build Automation Tool Plugins,maven|plugin|tools,kevoree tool mavenplugin
2807,Example,application|example|jaxrs|rest|web|webapp,atmosphere sample jaxrs chat
3655,Web Applications,application|example|web|webapp,example todo
17676,Messaging / Integration,esb|jms|queue,servicemix activemq
15270,Job Scheduling,cron,jboss seam cron quartz
10425,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
20059,Example,example|jaxrs|rest|webservice,glassfish jersey example jaxrs type
26365,File Handler,pdf|scala,hhandoko play scala pdf
14059,Chart Libraries,chart|plugin|visualization,hudsonci plugin birt chart
14622,Testing,code-coverage|plugin|twitter,twitter scoverage scalac plugin
27083,Testing,scala|testing,scalatest
6208,Web Applications,application|web|webapp,control
13811,Testing,camel|testing,camel test
12510,Build Automation Tool Plugins,build|build-system|maven|plugin|proxy,veithen resolver proxy maven plugin
24794,Logging / Monitoring,logging|slf4j,clapper grizzle slfj
18772,Example,example,tascalate javaflow example lambda
19859,Example,example|io,example
7057,UI,assets|web,webjar bower js
4480,Web Applications,application|module|web|webapp,module js
21691,Testing,google|testing,google test
14104,Chart Libraries,chart|visualization|wicket,chart wicket
9072,Build Automation Tool Plugins,build|build-system|compiler|maven|parser|plugin,antlr maven plugin
12742,Build Automation Tool Plugins,build|build-system|maven|plugin|system,maven system property plugin
26022,Database,orm|persistence|support,support orm
10182,Build Automation Tool Plugins,build|build-system|maven|plugin,npanday plugin wix maven
7447,Security / Authentification,authentication|io|service,mosip kernel auth service
14226,Example,client|example|rest,cxf dosgi sample rest client
10648,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
4213,Web Applications,application|jboss|web|webapp,jboss web
8158,Testing,binding|testing|testng,testng databinde util
10472,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
12879,Build Automation Tool Plugins,build|build-system|maven|plugin|webservice,wso maven axis plugin
2819,Web Applications,application|example|jboss|jsf|web|webapp,jboss weld example jsf
19360,Example,example|extension|spring|testing,flywaydb flyway test extension sample spring
17304,IDE Modules,eclipse|plugin,officefloor
11810,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
16009,File Handler,csv,gov csv validator core
11045,Build Automation Tool Plugins,build|build-system|maven|plugin,hubspot maven plugin
4028,Web Applications,application|integration|testing|web|webapp|webservice,causal shoelace jersey integration test standalone
18338,Example,example,propensive example
3983,Web Applications,application|http|web|webapp,rhq
22708,Testing,jpa|model|persistence|testing,jpa unit test model
24906,File Handler,markdown,fusesource scalamd
27251,Search Engines,search|solr|engine,solr
18952,Example,example,example
20818,Example,example|server|tomcat|webserver,geronimo sample calculator tomcat
19108,Example,example,example
806,Code analyses,analysis,analysis
21655,File Handler,google|json,google code gson
21214,Database,fluent|jpa|persistence,fluent jpa
9167,Build Automation Tool Plugins,build|build-system|dashboard|maven|plugin,maven plugin dashboard
2061,Web Applications,application|bundle|web|webapp,entando bundle
15807,UI,css|styles,lihaoyi
13288,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector stream kafka connector
16867,DNS Libraries,dns,dns
28195,Testing,testing,waffle test
12578,Build Automation Tool Plugins,build|build-system|maven|plugin|resource,resource maven plugin
8101,File Handler,binding|json,fabric databinde json
20170,Example,example|jms|queue,activemq example jms queue
12306,Build Automation Tool Plugins,build|build-system|maven|plugin,wso maven plugin
4761,Web Applications,application|portlet|web|webapp,vgregion core bc portlet
16640,IDE Modules,dependency-injection|eclipse|plugin,sisu inject
20778,Example,example|security|spring,flowable spring boot sample security
521,Web Applications,admin|application|web|webapp,jonas admin war
7992,Benchmarks,benchmark|twitter,twitter benchmark
4790,Web Applications,application|reference|web|webapp,hspconsortium release hspc reference app
7670,Logging / Monitoring,aws|metrics|monitoring,kamon cloudwatch
23818,Languages / Compiler / Interpretation,language,glassfish javax el
2135,Web Applications,application|camel|example|rest|swagger|web|webapp,wildfly camel example rest swagger
1483,Build,ant,jacoco ant
15356,Cryptography,cryptography,sdk cryptography
27844,Database,storage|streaming,stream storage api
27594,Application-/ Web-Server,server|tomcat|webserver,mar tomcat
20209,Example,example|jms|queue|ruby,activemq example jms
26139,OSGi,osgi|service,osgi service
22876,File Handler,json,json jackson
6245,Web Applications,application|web|webapp,opensingular sso
5973,Web Applications,application|web|webapp,cas web
10417,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
20228,Example,example|jpa|osgi|persistence,karaf example jpa command
15823,UI,css|styles,lihaoyi cssparsesjs
8950,Build Automation Tool Plugins,build|build-system|cache|generator|maven|parser|plugin|protocol,infinispan maven plugin protocol parser generator
21469,Build Automation Tool Plugins,generator|gwt|maven|plugin|web-framework,vaadin flow code generator
19707,Example,example|io,feign example
17358,IDE Modules,eclipse|plugin,vorto codegen
28084,Testing,testing,parent rule test
17776,Example,example,geronimo sample app per port ear
16484,Dependency Injection,dependency-injection,hubspot dropwizard guice
6567,Web Applications,application|web|webapp|webdav,modeshape war
16610,Dependency Injection,dependency-injection,jwebmp thirdparty javax inject
23803,Languages / Compiler / Interpretation,language,lang language fasterxml
14593,Build Automation Tool Plugins,code-coverage|eclipse|maven|plugin,tycho extra emma coverage plugin
5113,Web Applications,application|server|web|webapp,wso appserver cdi
9791,Build Automation Tool Plugins,build|build-system|io|maven|plugin,maven plugin
20113,Example,example|jetty|server|webserver|webservice,geronimo sample jaxws calculator jetty
24693,Logging / Monitoring,logging|platform,platform logger
21497,Build Automation Tool Plugins,generator|maven|plugin,glassfish hk generator
2174,Web Applications,application|client|example|gwt|plugin|ui|web|webapp,geomajas plugin client gwt layer example
12961,OSGi,bundle|osgi,osgi bundle
19163,Example,example,example
9531,Build Automation Tool Plugins,build|build-system|gwt|maven|plugin|ui|url,maven plugin gwt url
12806,Build Automation Tool Plugins,build|build-system|maven|plugin|tools,tool dependency maven plugin
14372,Application Layer Protocol Integration,client|http|native,xuwei httpz native client
18751,Example,example,example java ex
17131,IDE Modules,eclipse|jndi|plugin,officefloor jndi
8526,UI,bootstrap,glassfish grizzly bootstrap
17878,Example,example,tuscany sca sample helloworld
28236,Testing,testing,lihaoyi utestsjs
27589,Application-/ Web-Server,server|tomcat|webserver,waffle tomcat
22914,File Handler,json|module|scala,fasterxml jackson module scala
4257,Web Applications,application|jetty|server|ui|web|webapp|webserver,overlord sramp ramp ui war jetty
23977,Logging / Monitoring,logging,slfj api
12824,Build Automation Tool Plugins,build|build-system|maven|plugin|tools,tool database sentinel maven plugin
9771,Build Automation Tool Plugins,build|build-system|io|maven|plugin,maven plugin
6023,Web Applications,application|web|webapp,showcase
14374,Application Layer Protocol Integration,client|http|native,xuwei httpz native client
9358,Build Automation Tool Plugins,build|build-system|facebook|maven|plugin,facebook mojo maven plugin
1754,Web Applications,application|archetype|build|build-system|maven|repository|web|webapp,maven archetype repository
20704,Example,example|scala|scalajs,alonsodomin example
17497,IDE Modules,eclipse|runtime,core runtime
28519,File Handler,yaml,yaml
2983,Web Applications,application|example|plugin|security|servlet|web|webapp,shiro sample servlet plugin
3161,Web Applications,application|example|server|web|webapp,mobicent server medium example demo web war
19680,Example,example|io,example
28097,Testing,testing,test
25282,Build Automation Tool Plugins,maven|plugin,sonatype tycho version plugin
6962,UI,assets|streaming,webjar npm stream
11788,Build Automation Tool Plugins,build|build-system|maven|plugin,bitstring maven plugin
2418,Security / Authentification,application|dependency-injection|security|web|webapp,shiro guice
15313,Job Scheduling,cron,alonsodomin cron jvm
23268,Testing,junit|testing,junit testing
4452,Web Applications,application|module|portlet|web|webapp,vgregion core bc module portlet
3775,Web Applications,application|example|web|webapp|wicket,wicketstuff example
24680,OSGi,logging|osgi,osgi enroute equinox log adapter
24586,Logging / Monitoring,logging,graylog
19380,Example,example|filtering|spring,waffle demo spring boot filter
18032,Example,example,demo
16252,Machine Learning,deep-learning,ml deeplearningj
3637,Web Applications,application|example|web|webapp,pro adapter camunda wildfly example
25850,Native Access Tools,native|plugin|support,hudsonci plugin jna native support
822,Code analyses,analysis,overlord rtgov activity analysis analytic
12636,Build Automation Tool Plugins,build|build-system|maven|plugin|sdk,sdk component maven plugin
3299,Example,application|example|web|webapp,example
18856,Example,example,sample
